account_id,feature_name,times_used,first_used_date,last_used_date
ACC-103381,sandbox_environment,24,01-Jun-2026,2026-06-01
ACC-104773,api_access,23,2026/02/16,2026-03-17
ACC-104773,team_permissions,39,05/09/2025,2026-04-11
ACC-104773,billing_portal,8,2026-04-18,21-Apr-2026
ACC-104773,in_app_chat_support,24,2024-05-29,17-Sep-2024
ACC-104773,custom_branding,4,04/21/2024,2025-09-15
ACC-104773,sandbox_environment,30,2025-07-13,29-May-2026
ACC-101512,integrations_salesforce,9,2025-09-25,2026-04-08
ACC-101512,team_permissions,4,04/03/2026,2026-05-30
ACC-101512,webhooks,4,2025-07-04,2025-12-16
ACC-101512,bulk_import,7,30/01/2026,02/08/2026
ACC-105339,team_permissions,245,2025-08-07,2026-01-02
ACC-105339,billing_portal,14,22-Aug-2025,2025-10-22
ACC-105339,bulk_import,5,07/06/2025,2025-12-19
ACC-100576,sso_login,8,2023-10-20,2023-11-02
ACC-100576,in_app_chat_support,68,2023/10/30,04/11/2023
ACC-100576,bulk_import,15,2023-08-03,2023-09-19
ACC-103567,api_access,136,11/24/2024,2025-12-04
ACC-103567,in_app_chat_support,80,2025/12/28,03-Jan-2026
ACC-103567,sandbox_environment,24,11/17/2025,03/11/2026
ACC-103745,integrations_salesforce,38,2023-10-11,2025-02-03
ACC-103745,custom_reports,41,18-Jul-2024,2025-02-05
ACC-103745,webhooks,7,2024-01-18,2024-05-27
ACC-103745,in_app_chat_support,37,2024-06-22,11/19/2024
ACC-103745,sandbox_environment,26,05/09/2024,07-Sep-2024
ACC-102787,dashboard,29,17/03/2025,2025-06-07
ACC-102787,api_access,30,08/12/2024,2025/01/17
ACC-102787,integrations_slack,24,2025-04-02,2025-04-27
ACC-102787,integrations_salesforce,18,2025-05-10,2025-05-18
ACC-102787,data_export,26,2025-04-02,2025-04-21
ACC-102579,dashboard,49,25-May-2026,2026-06-01
ACC-102579,integrations_slack,114,2024-06-15,12/12/2025
ACC-102579,sso_login,60,28/11/2025,2026-05-10
ACC-102579,workflow_automation,2,2025-09-30,2026/01/04
ACC-102579,data_export,51,06/17/2025,2026-03-18
ACC-102579,mobile_app,33,2026-01-08,2026-02-21
ACC-102579,webhooks,701,03-Jan-2025,2026-04-19
ACC-102579,advanced_analytics,34,2024-10-27,2025-04-21
ACC-102579,bulk_import,21,05/08/2026,05/18/2026
ACC-101397,dashboard,17,02/26/2026,14/04/2026
ACC-101397,api_access,66,2026-04-04,05/20/2026
ACC-101397,data_export,93,2026/05/31,2026-06-01
ACC-101397,audit_logs,19,2026-03-08,2026-03-09
ACC-102450,integrations_slack,163,16/02/2026,2026-04-13
ACC-102450,sso_login,6,2025-07-29,2026-01-09
ACC-102450,data_export,41,2026-01-19,05/22/2026
ACC-102450,webhooks,79,30/04/2025,2025-10-28
ACC-102450,in_app_chat_support,78,2025-11-14,01/25/2026
ACC-102450,advanced_analytics,3,2026/05/01,2026-05-18
ACC-102450,sandbox_environment,3,2025-05-26,2025-06-05
ACC-102515,custom_reports,34,12/02/2025,28-Jan-2026
ACC-102515,sso_login,35,2025-04-03,06/19/2025
ACC-102515,webhooks,9,2025-09-19,09/05/2026
ACC-102515,billing_portal,44,2025-12-22,05/30/2026
ACC-102515,in_app_chat_support,22,23/05/2025,2025-12-23
ACC-102515,bulk_import,51,28-Mar-2025,2025-06-03
ACC-102515,custom_branding,53,2026-02-19,2026-04-02
ACC-102515,sandbox_environment,59,13/05/2026,2026-05-22
ACC-105626,dashboard,40,2024-01-21,2025-05-16
ACC-105626,api_access,22,2024-11-09,2025-04-08
ACC-105626,integrations_slack,28,08-Mar-2025,2025-10-04
ACC-105626,custom_reports,21,11/21/2025,2025-11-29
ACC-105626,team_permissions,18,2023-12-09,2025/08/08
ACC-105626,data_export,18,08/17/2025,2025-09-19
ACC-105626,mobile_app,17,2024-04-12,12/09/2025
ACC-105626,audit_logs,57,2025-02-08,2025-06-25
ACC-105626,billing_portal,104,2024-01-17,2024-05-06
ACC-105626,in_app_chat_support,21,04/12/2024,2025-10-22
ACC-104696,api_access,83,10/08/2025,
ACC-104696,mobile_app,68,2026-02-10,28/04/2026
ACC-104696,audit_logs,16,04/27/2026,2026-04-29
ACC-104696,billing_portal,110,2026-04-16,2026-05-22
ACC-104696,advanced_analytics,20,2025-09-04,
ACC-104696,custom_branding,144,2025-08-16,2026-02-25
ACC-104696,sandbox_environment,7,2025-10-09,2026-04-04
ACC-104808,dashboard,64,2022-10-08,12-Jan-2024
ACC-104808,api_access,104,05/31/2022,2024-07-30
ACC-104808,integrations_slack,28,24/04/2023,2025-10-26
ACC-104808,integrations_salesforce,54,2025-09-20,10/23/2025
ACC-104808,sso_login,23,2023-12-07,15/10/2024
ACC-104808,advanced_analytics,127,24/09/2025,01/30/2026
ACC-104808,custom_branding,13,2025-05-16,2025-07-14
ACC-105337,dashboard,13,2024-08-11,2025-05-22
ACC-105337,workflow_automation,36,02/08/2024,2024-08-22
ACC-105337,mobile_app,45,2024-04-18,2025-06-16
ACC-105337,advanced_analytics,12,2025-03-23,2025-05-01
ACC-105337,custom_branding,75,2024-07-17,2024-10-19
ACC-100080,dashboard,55,11/30/2022,2022-12-01
ACC-100080,data_export,19,2022-06-11,06-Jul-2022
ACC-100080,advanced_analytics,138,2022-07-16,2022-09-12
ACC-103208,dashboard,112,2025-07-30,08-Aug-2025
ACC-103208,integrations_salesforce,18,30-May-2026,2026/06/01
ACC-103208,team_permissions,15,2025-02-07,2025-10-03
ACC-103208,workflow_automation,19,2024-08-28,2025-04-26
ACC-100586,api_access,2,2023-05-11,19/05/2023
ACC-100586,integrations_salesforce,8,17-Dec-2022,2023-03-29
ACC-100586,custom_branding,31,08/04/2023,2023/05/07
ACC-101181,dashboard,39,10/13/2024,25/07/2025
ACC-101181,api_access,19,18/09/2024,2024-09-28
ACC-101181,integrations_slack,62,2025-08-22,2025-12-16
ACC-101181,custom_reports,12,2026-03-05,2026-04-10
ACC-101181,data_export,66,08/05/2024,2025-11-11
ACC-101181,advanced_analytics,57,2025-04-19,2025-04-27
ACC-102521,integrations_slack,36,2024-12-31,24-Apr-2026
ACC-102521,custom_reports,71,2026-03-22,2026-05-20
ACC-102521,sso_login,226,2025-04-14,07/05/2026
ACC-102521,workflow_automation,3,05/19/2025,2026-02-24
ACC-102521,data_export,10,2025-07-07,09/06/2025
ACC-102521,mobile_app,97,12/12/2025,25-Feb-2026
ACC-102521,sandbox_environment,41,2025-04-15,01/24/2026
ACC-100079,api_access,18,2024-12-19,2024-12-31
ACC-100079,integrations_slack,89,03/01/2025,2025-03-30
ACC-100079,integrations_salesforce,5,2025-04-07,2025-04-20
ACC-100079,custom_reports,10,2025-04-05,2025-04-29
ACC-100079,workflow_automation,111,02/01/2025,2025-04-21
ACC-100079,data_export,28,2025-01-13,2025-01-13
ACC-100079,mobile_app,4,2025-03-02,04/04/2025
ACC-100079,custom_branding,14,02/12/2025,03/19/2025
ACC-100476,advanced_analytics,4,2025-02-28,
ACC-100476,sandbox_environment,64,25/04/2026,2026-05-14
ACC-103770,integrations_slack,31,2024-05-18,01/20/2025
ACC-103770,mobile_app,14,10/31/2024,01/05/2025
ACC-103770,advanced_analytics,60,02/16/2025,2025-07-31
ACC-103770,bulk_import,100,02/12/2026,2026-02-18
ACC-101760,dashboard,90,2023-11-24,2025-10-15
ACC-101760,in_app_chat_support,21,2025-04-24,2026-05-27
ACC-101760,sandbox_environment,30,2024-06-07,11/30/2025
ACC-100023,api_access,52,08/05/2022,2022-08-06
ACC-100023,integrations_slack,5,06/28/2022,2022-07-11
ACC-100023,sso_login,8,2022-06-29,08/02/2022
ACC-100023,webhooks,62,06/11/2022,26-Jun-2022
ACC-100023,in_app_chat_support,38,2022-07-07,07/11/2022
ACC-104678,dashboard,6,2022-04-10,2022-04-13
ACC-104678,integrations_salesforce,33,2022-04-27,2022-04-27
ACC-104678,sandbox_environment,73,04/17/2022,2022/04/26
ACC-102980,dashboard,15,07-Apr-2024,2024-08-05
ACC-102980,api_access,15,2025-06-03,03/21/2026
ACC-102980,team_permissions,34,2025-08-29,
ACC-102980,mobile_app,7,12/06/2023,08/11/2025
ACC-102980,audit_logs,25,2025-02-21,08/04/2025
ACC-102980,webhooks,24,2025/02/26,2025-12-16
ACC-102980,billing_portal,19,2026-03-14,30/03/2026
ACC-102980,advanced_analytics,14,04/14/2026,2026-05-26
ACC-102980,bulk_import,38,2024-09-18,02/26/2025
ACC-102980,custom_branding,6,2024/08/28,2025-03-03
ACC-101951,api_access,37,01/09/2026,2026-05-16
ACC-101951,workflow_automation,2,16/07/2024,2025-03-21
ACC-101951,in_app_chat_support,51,21-Feb-2026,04/21/2026
ACC-101951,sandbox_environment,22,2024-05-07,2024-10-05
ACC-101973,custom_reports,16,2025-09-27,12/16/2025
ACC-101973,team_permissions,16,05/25/2026,05/27/2026
ACC-101973,workflow_automation,54,2026-04-19,09/05/2026
ACC-101973,audit_logs,40,06/23/2025,2026-03-22
ACC-101973,webhooks,16,2025-11-04,2026-03-19
ACC-101973,billing_portal,217,2025-04-20,2026-02-03
ACC-101973,bulk_import,22,2025-07-05,21-Dec-2025
ACC-101973,custom_branding,26,08/13/2025,2025-12-10
ACC-101973,sandbox_environment,5,2025-11-16,27/02/2026
ACC-101942,integrations_salesforce,6,2023-11-01,2024-01-14
ACC-101942,custom_reports,4,2023-10-04,2023-12-06
ACC-101942,workflow_automation,44,2024-01-16,02/24/2024
ACC-101942,mobile_app,12,03-Feb-2023,11/11/2023
ACC-101942,custom_branding,33,2023-02-01,13-Apr-2023
ACC-101509,dashboard,18,2026/03/07,2026-05-30
ACC-101509,custom_reports,147,13-May-2026,19-May-2026
ACC-101509,team_permissions,25,10/11/2025,2026-01-22
ACC-101509,webhooks,70,2025-11-06,03/03/2026
ACC-101509,billing_portal,64,2026-03-07,2026-04-13
ACC-101509,advanced_analytics,4,04/07/2026,05/14/2026
ACC-101509,custom_branding,88,10-Jun-2025,2025/11/05
ACC-101509,sandbox_environment,29,2025-04-30,04/03/2026
ACC-100228,sso_login,43,11/30/2025,2026-04-08
ACC-100228,workflow_automation,16,2025-08-22,2025-10-03
ACC-100228,in_app_chat_support,44,2025/08/14,14/11/2025
ACC-100228,advanced_analytics,131,2026-02-08,2026-05-06
ACC-100228,sandbox_environment,12,2026-03-02,2026-05-06
ACC-104647,integrations_salesforce,10,2025-08-24,2025/12/22
ACC-104647,custom_reports,11,2025-09-29,29/10/2025
ACC-104647,data_export,8,02/05/2025,06/06/2025
ACC-104647,in_app_chat_support,63,2025-05-06,08/16/2025
ACC-104813,custom_reports,8,2022-08-10,29-Sep-2022
ACC-104813,team_permissions,5,06/17/2022,2022-08-24
ACC-104813,workflow_automation,15,09/29/2022,2022-10-12
ACC-104813,bulk_import,33,2022-05-23,2022-09-09
ACC-101728,api_access,22,22-May-2023,05/29/2023
ACC-101728,sso_login,27,2023-01-28,2023-04-11
ACC-101728,workflow_automation,34,2022/12/14,2023-02-19
ACC-101728,audit_logs,15,01/07/2023,2023-03-21
ACC-101728,custom_branding,90,2022-08-24,2022-12-07
ACC-101049,dashboard,135,2026-03-18,2026-05-05
ACC-101049,webhooks,32,2022-04-16,02/18/2026
ACC-101049,billing_portal,43,2022-11-23,2024-05-27
ACC-101049,in_app_chat_support,9,2023-06-07,2024-10-27
ACC-101049,sandbox_environment,33,2023-04-28,2023-05-08
ACC-101261,dashboard,57,2024-08-01,09/27/2025
ACC-101261,integrations_salesforce,33,2022-05-13,2025-07-15
ACC-101261,custom_reports,64,17-Feb-2024,
ACC-101261,team_permissions,6,2025/11/25,02/06/2026
ACC-101261,data_export,12,26/03/2024,04/17/2024
ACC-101261,mobile_app,19,22-Aug-2022,2026-05-12
ACC-101261,audit_logs,22,2023-11-14,23-Dec-2025
ACC-101261,webhooks,15,2022-05-15,2023-07-26
ACC-101261,billing_portal,28,2025-02-07,2026-03-31
ACC-101261,advanced_analytics,95,2025-05-09,08/19/2025
ACC-101261,custom_branding,14,04/15/2025,04/15/2025
ACC-104325,integrations_slack,72,2024-07-23,02/11/2024
ACC-104325,sso_login,56,02/13/2024,2024-12-22
ACC-104325,audit_logs,14,23-Jul-2024,09/06/2024
ACC-104325,in_app_chat_support,25,07/25/2024,11-Oct-2024
ACC-104325,custom_branding,97,2024-05-07,2024-10-30
ACC-105296,team_permissions,203,2022-03-01,2022-03-13
ACC-105296,data_export,14,2022-03-29,30/03/2022
ACC-105296,audit_logs,73,2022-03-18,13-Apr-2022
ACC-105296,webhooks,91,2022-04-06,2022-04-08
ACC-105296,billing_portal,82,2022-03-12,2022-03-13
ACC-105617,dashboard,82,2026-05-25,2026-05-25
ACC-105617,integrations_slack,40,2025-06-15,11/09/2025
ACC-105617,custom_reports,51,2026-01-10,2026-01-24
ACC-105617,sso_login,84,2026-02-19,2026-05-31
ACC-105617,data_export,28,05/25/2024,05/16/2026
ACC-105617,mobile_app,37,11/11/2024,2026/04/02
ACC-105617,webhooks,18,2025-02-24,2025-08-30
ACC-105617,in_app_chat_support,99,11-Oct-2025,31-Jan-2026
ACC-105617,advanced_analytics,92,08/04/2025,
ACC-105617,bulk_import,11,2024-12-17,2026-05-07
ACC-102770,api_access,46,2022-07-31,12/06/2022
ACC-102770,integrations_slack,28,2022-10-25,2023-03-01
ACC-102770,sso_login,73,2023-01-02,15/04/2023
ACC-102770,mobile_app,156,05/24/2023,
ACC-102770,audit_logs,18,2023-02-15,2023/04/24
ACC-102770,in_app_chat_support,18,2023-02-22,2023-03-26
ACC-102770,sandbox_environment,48,2023-03-15,2023-05-31
ACC-101916,api_access,4,2026-01-02,24/05/2026
ACC-101916,custom_reports,10,2026-01-23,2026-05-13
ACC-101916,team_permissions,15,2026-04-22,2026-04-29
ACC-101916,workflow_automation,16,09/08/2025,2026-02-09
ACC-101916,audit_logs,84,12/10/2025,04/14/2026
ACC-101916,billing_portal,19,2025-11-19,2026-02-11
ACC-101916,in_app_chat_support,190,06/29/2025,05/01/2026
ACC-101916,bulk_import,4,09/01/2025,2025-12-20
ACC-101916,sandbox_environment,12,2025-06-07,2025-08-07
ACC-101617,integrations_slack,79,2024-09-22,18-Oct-2024
ACC-101617,integrations_salesforce,52,2025-02-23,2025-02-27
ACC-101617,sso_login,5,14-Aug-2024,2025-02-12
ACC-101617,audit_logs,2,25-Aug-2024,01/25/2025
ACC-101617,in_app_chat_support,36,30-Aug-2024,19-Oct-2024
ACC-103044,api_access,20,2024-06-14,07/18/2025
ACC-103044,custom_reports,11,06-Dec-2024,2025-09-28
ACC-103044,workflow_automation,10,26-Nov-2024,2025/04/21
ACC-103044,mobile_app,29,23/04/2025,2025-11-23
ACC-103044,audit_logs,66,06/18/2024,19/11/2025
ACC-103044,webhooks,18,14/02/2025,2025-10-22
ACC-103044,billing_portal,63,06/09/2024,2024-09-11
ACC-103044,bulk_import,12,2025-02-18,07/06/2025
ACC-103044,custom_branding,32,18/10/2024,
ACC-100346,api_access,46,2024-03-22,02/02/2025
ACC-100346,workflow_automation,7,04/11/2025,14/03/2026
ACC-100346,audit_logs,6,2025-01-25,10/29/2025
ACC-100346,webhooks,142,03/24/2026,02/04/2026
ACC-100346,billing_portal,25,2026-03-28,2026-03-30
ACC-100346,in_app_chat_support,50,04/04/2025,2026-04-20
ACC-100346,advanced_analytics,31,02/16/2025,08/03/2025
ACC-100346,sandbox_environment,19,07-Jul-2025,2025-12-27
ACC-105071,integrations_slack,47,10/26/2025,12-Jan-2026
ACC-105071,custom_reports,15,2025-09-05,2025-12-13
ACC-105071,workflow_automation,156,2025-08-24,2025-11-15
ACC-105071,data_export,11,2025-06-08,2026-02-04
ACC-105071,mobile_app,23,2026-03-27,2026-04-26
ACC-105071,in_app_chat_support,25,2026-03-28,04/30/2026
ACC-100233,integrations_slack,19,23-Jan-2026,04/13/2026
ACC-100233,integrations_salesforce,11,09-May-2026,2026-05-24
ACC-100233,custom_reports,7,03/01/2025,04/20/2026
ACC-100233,in_app_chat_support,69,16-Dec-2025,12/18/2025
ACC-100233,bulk_import,9,05/30/2026,06/01/2026
ACC-100233,sandbox_environment,1,01/17/2026,23/05/2026
ACC-103481,integrations_salesforce,30,2024-02-19,2024-05-24
ACC-103481,data_export,40,28-Jun-2024,2024-11-26
ACC-103481,in_app_chat_support,39,2024/04/18,2024-11-25
ACC-103481,sandbox_environment,16,2024-04-27,29-Aug-2024
ACC-104058,integrations_salesforce,31,03-Apr-2026,05/23/2026
ACC-104058,workflow_automation,34,13-Jun-2025,
ACC-104058,audit_logs,6,2025-04-19,16/11/2025
ACC-104058,webhooks,11,23/04/2025,02/24/2026
ACC-104058,custom_branding,79,2026/05/21,05/24/2026
ACC-100599,dashboard,9,16-May-2026,2026-05-31
ACC-100599,api_access,5,02/07/2025,2025-10-27
ACC-100599,integrations_slack,8,2025-06-19,2025-08-16
ACC-100599,integrations_salesforce,296,2025-03-31,17-Jan-2026
ACC-100599,custom_reports,7,2025-12-20,2026-04-06
ACC-100599,team_permissions,29,2026-01-27,2026-03-05
ACC-100599,data_export,299,2025-02-28,04/04/2025
ACC-100599,advanced_analytics,69,2025-04-14,06/14/2025
ACC-100599,bulk_import,3,18-May-2025,2026-02-04
ACC-103680,sandbox_environment,13,02/05/2025,24/08/2025
ACC-103669,dashboard,70,2023-01-03,04/26/2023
ACC-103669,data_export,14,01/12/2023,02/25/2023
ACC-103669,mobile_app,30,10/19/2022,2022/10/19
ACC-103669,webhooks,27,2023-01-27,2023-02-01
ACC-103669,billing_portal,48,2022-05-24,2022-08-28
ACC-103669,in_app_chat_support,20,2022-09-28,03/05/2023
ACC-100037,api_access,42,2026-02-27,2026-03-24
ACC-100037,sso_login,59,2024-09-25,2025-10-09
ACC-100037,in_app_chat_support,162,2024-04-18,
ACC-100037,sandbox_environment,83,09/02/2025,2025/10/10
ACC-100465,api_access,17,2024-06-18,2024/08/30
ACC-100465,custom_reports,31,13/06/2024,07/23/2024
ACC-100465,team_permissions,6,22-Jun-2024,2024-07-10
ACC-100465,audit_logs,79,2024-06-17,
ACC-100465,webhooks,20,08/09/2024,2024-08-11
ACC-100465,billing_portal,148,25-Aug-2024,25-Aug-2024
ACC-100465,bulk_import,20,06/19/2024,
ACC-100465,custom_branding,102,08/24/2024,08/24/2024
ACC-100465,sandbox_environment,23,2024-08-28,2024-09-08
ACC-105704,api_access,23,2024-02-05,2025-12-29
ACC-105704,integrations_salesforce,1,17-May-2024,12/20/2024
ACC-105704,team_permissions,288,02/08/2025,2025-04-15
ACC-105704,sso_login,8,2024-12-14,2025-04-01
ACC-105704,audit_logs,30,2026-03-26,2026/04/24
ACC-105704,webhooks,7,2023-10-21,2025-08-01
ACC-105704,billing_portal,127,2024-10-21,2025-11-05
ACC-105704,bulk_import,8,2026-05-06,2026-05-30
ACC-105704,custom_branding,33,2023-11-04,21-Oct-2025
ACC-105704,sandbox_environment,89,28/01/2026,07-Mar-2026
ACC-100932,integrations_slack,23,02-Aug-2022,06/30/2023
ACC-100932,integrations_salesforce,49,2024-04-24,2024-12-15
ACC-100932,team_permissions,51,2024-02-23,24-Oct-2024
ACC-100932,workflow_automation,8,2024-10-11,2024-12-03
ACC-100932,data_export,78,01-Sep-2023,2023-12-09
ACC-100932,mobile_app,7,2024-08-17,2024-08-23
ACC-100932,webhooks,39,2024-10-17,10-Nov-2024
ACC-100932,billing_portal,97,04/05/2024,2024-10-15
ACC-100932,in_app_chat_support,38,2022-09-16,2024-06-24
ACC-100932,advanced_analytics,7,2024-10-08,2024/12/06
ACC-100932,bulk_import,32,07-Jul-2022,2023/02/19
ACC-105290,api_access,33,01/26/2024,03/13/2026
ACC-105290,integrations_slack,8,29-Jul-2025,12/25/2025
ACC-105290,sso_login,75,04/15/2026,2026-05-08
ACC-105290,data_export,1,03/01/2025,10/17/2025
ACC-105290,billing_portal,55,03/09/2024,17/10/2024
ACC-105290,bulk_import,18,2026-01-07,2026-01-12
ACC-105290,custom_branding,20,10/19/2025,
ACC-105290,sandbox_environment,5,05/05/2025,2025-05-19
ACC-102228,integrations_slack,75,2023-03-24,2023-12-11
ACC-102228,integrations_salesforce,56,11/26/2023,2023/12/07
ACC-102228,custom_reports,30,22-Feb-2023,2023-06-24
ACC-102228,data_export,17,14/02/2023,2023-08-26
ACC-102228,mobile_app,20,2023-09-19,2023-12-19
ACC-102228,webhooks,30,2023-06-25,17/10/2023
ACC-105054,dashboard,12,2023/05/25,2023-06-15
ACC-105054,integrations_slack,75,2022-09-10,01-Jul-2023
ACC-105054,integrations_salesforce,24,19-Nov-2022,03/04/2023
ACC-105054,custom_reports,5,2022-06-07,2022-07-01
ACC-105054,mobile_app,9,22/09/2022,2023-03-07
ACC-105054,webhooks,34,03/28/2023,2023-07-21
ACC-105054,in_app_chat_support,81,2022-11-19,13-Mar-2023
ACC-105054,advanced_analytics,11,12/27/2022,2023-04-14
ACC-105054,bulk_import,24,10/03/2022,2022-11-28
ACC-105054,sandbox_environment,9,2023-06-02,2023/07/26
ACC-104741,integrations_salesforce,4,2025-10-24,12/23/2025
ACC-104741,sso_login,35,2026-04-19,20/04/2026
ACC-104741,workflow_automation,6,2025/08/23,2025-09-03
ACC-104741,data_export,15,2026-01-01,16-Jan-2026
ACC-104741,advanced_analytics,9,2025-07-16,2026-02-03
ACC-104741,sandbox_environment,9,2025-08-21,2026/04/09
ACC-100506,integrations_salesforce,34,2024-05-08,2025-09-11
ACC-100506,sso_login,53,2024-01-17,11-Jun-2025
ACC-100506,data_export,10,2024-09-20,2024/10/18
ACC-100506,mobile_app,52,2023-12-20,15-Feb-2026
ACC-100506,in_app_chat_support,57,2023-12-19,23-Aug-2024
ACC-100506,bulk_import,9,23-Jul-2025,29/03/2026
ACC-100401,integrations_salesforce,35,2025-04-15,05/06/2025
ACC-100401,team_permissions,18,15/03/2024,2026-05-26
ACC-100401,audit_logs,1,2025-10-28,03/04/2026
ACC-100401,webhooks,65,12/06/2025,02/08/2026
ACC-100401,bulk_import,111,2023-10-14,2024-10-30
ACC-103780,dashboard,71,28/05/2026,2026-05-29
ACC-103780,workflow_automation,64,12/01/2023,2025-12-29
ACC-103780,data_export,10,03/28/2025,2025-09-28
ACC-103780,audit_logs,8,05/03/2024,08/13/2025
ACC-103780,advanced_analytics,12,05/06/2025,2026-05-26
ACC-103780,custom_branding,35,05/14/2025,2026-05-22
ACC-104806,team_permissions,6,12/14/2023,2024-02-15
ACC-104806,custom_branding,18,2024-01-01,03/02/2024
ACC-101369,webhooks,46,2025-01-01,2025-01-20
ACC-100167,dashboard,39,2026/03/14,14/05/2026
ACC-100167,api_access,35,2026-05-22,05/25/2026
ACC-100167,integrations_slack,37,22/11/2025,
ACC-100167,integrations_salesforce,39,11/03/2026,2026-05-06
ACC-100167,custom_reports,176,2026-02-08,03/30/2026
ACC-100167,team_permissions,109,2026-03-22,2026-04-05
ACC-100167,workflow_automation,143,10/02/2025,13-Feb-2026
ACC-100167,data_export,15,2026-03-29,09/04/2026
ACC-100167,mobile_app,20,2026-05-02,2026-05-18
ACC-100167,audit_logs,25,01-Apr-2026,08/05/2026
ACC-100167,webhooks,23,12/25/2025,2026-01-08
ACC-100167,billing_portal,263,2026-02-01,2026-04-12
ACC-100167,in_app_chat_support,3,07-Dec-2025,03/05/2026
ACC-100167,custom_branding,199,2026-05-13,29-May-2026
ACC-102093,custom_reports,5,2023-04-09,2023-05-12
ACC-102093,team_permissions,124,2022-10-24,30/10/2022
ACC-102093,data_export,9,09-Jun-2022,2022-09-06
ACC-102093,webhooks,68,08/09/2022,06/17/2023
ACC-102093,billing_portal,5,27/04/2023,2023-05-22
ACC-102093,bulk_import,58,02/13/2022,2022-10-26
ACC-105430,api_access,65,2025-08-09,2025-09-17
ACC-105430,sso_login,5,2024-08-13,2025-03-30
ACC-105430,workflow_automation,33,2025-05-29,2025-06-03
ACC-105430,mobile_app,10,2024-12-24,08/11/2025
ACC-105430,audit_logs,13,2024-12-28,05/06/2025
ACC-105430,billing_portal,117,2024-12-10,02/13/2025
